"","yardline_100","quarter_seconds_remaining","goal_to_go","ydstogo","ydsnet","yards_gained","shotgun","no_huddle","air_yards","yards_after_catch","score_differential","first_down_pass","interception","jax_score","opp_score","jax_timeouts_remaining","opp_timeouts_remaining","side_of_field_MID","side_of_field_OPP","qtr_2","qtr_3","qtr_4","down_2","down_3","down_4","pass_length_short","pass_location_middle","pass_location_right","td_team_1","td_team_2"
"111",0.670103092783505,0.032293986636971,0,0.181818181818182,0.769230769230769,0.0666666666666667,0,0,0.209677419354839,0.0340909090909091,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"116",0.948453608247423,0.793986636971047,0,0.272727272727273,0.125,0.0666666666666667,0,0,0.403225806451613,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
"117",0.927835051546392,0.743875278396437,0,0.212121212121212,0.125,0.0666666666666667,1,0,0.32258064516129,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0
"120",0.391752577319588,0.370824053452116,0,0.272727272727273,0.576923076923077,0.0666666666666667,1,1,0.516129032258065,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
"123",0.144329896907216,0.289532293986637,0,0.393939393939394,0.576923076923077,0.0666666666666667,1,0,0.0645161290322581,0.0340909090909091,0.547169811320755,0,0,0.0789473684210526,0.311111111111111,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
"125",0.43298969072165,0.0801781737193764,0,0.272727272727273,0.519230769230769,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.60377358490566,0,0,0.0789473684210526,0.377777777777778,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
"127",0.329896907216495,0.0701559020044543,0,0.272727272727273,0.519230769230769,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.60377358490566,0,1,0.0789473684210526,0.377777777777778,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"129",0.752577319587629,0.212694877505568,0,0.0909090909090909,0.163461538461538,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.415094339622642,0,0,0.342105263157895,0.377777777777778,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
"130",0.587628865979381,0.0345211581291759,0,0.212121212121212,0.269230769230769,0.0666666666666667,0,0,0.225806451612903,0.0340909090909091,0.283018867924528,0,0,0.526315789473684,0.377777777777778,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
"131",0.587628865979381,0.0289532293986637,0,0.212121212121212,0.269230769230769,0.0666666666666667,1,0,0.225806451612903,0.0340909090909091,0.283018867924528,0,0,0.526315789473684,0.377777777777778,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
"133",0.422680412371134,0.683741648106904,0,0.212121212121212,0.317307692307692,0.0666666666666667,1,0,0.338709677419355,0.0340909090909091,0.283018867924528,0,0,0.526315789473684,0.377777777777778,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
"134",0.422680412371134,0.679287305122494,0,0.212121212121212,0.317307692307692,0.0666666666666667,1,0,0.548387096774194,0.0340909090909091,0.283018867924528,0,0,0.526315789473684,0.377777777777778,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
"145",0.649484536082474,0.438752783964365,0,0.272727272727273,0.211538461538462,0.0666666666666667,1,1,0,0.0340909090909091,0.339622641509434,0,0,0.184210526315789,0.155555555555556,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"146",0.649484536082474,0.433184855233853,0,0.272727272727273,0.211538461538462,0.0666666666666667,1,0,0.306451612903226,0.0340909090909091,0.339622641509434,0,0,0.184210526315789,0.155555555555556,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"147",0.649484536082474,0.429844097995546,0,0.272727272727273,0.211538461538462,0.0666666666666667,1,0,0.241935483870968,0.0340909090909091,0.339622641509434,0,0,0.184210526315789,0.155555555555556,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"148",0.896907216494845,0.298440979955457,0,0.333333333333333,0.182692307692308,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0.184210526315789,0.155555555555556,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
"152",0.618556701030928,0.711581291759465,0,0.272727272727273,0.144230769230769,0.0666666666666667,1,0,0.419354838709677,0.0340909090909091,0.60377358490566,0,0,0.184210526315789,0.466666666666667,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"153",0.577319587628866,0.662583518930958,0,0.151515151515152,0.144230769230769,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.60377358490566,0,0,0.184210526315789,0.466666666666667,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0
"155",0.360824742268041,0.248329621380846,0,0.636363636363636,0.442307692307692,0.0444444444444444,1,0,0.0483870967741935,0.0795454545454545,0.471698113207547,0,0,0.368421052631579,0.466666666666667,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0
"156",0.381443298969072,0.204899777282851,0,0.696969696969697,0.442307692307692,0.0666666666666667,1,0,0.338709677419355,0.0340909090909091,0.471698113207547,0,0,0.368421052631579,0.466666666666667,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
"157",0.752577319587629,0.0523385300668151,0,0.242424242424242,0.115384615384615,0.0666666666666667,1,0,0.370967741935484,0.0340909090909091,0.415094339622642,0,0,0.447368421052632,0.466666666666667,0.333333333333333,0.666666666666667,0,1,1,0,0,0,1,0,1,0,1,0,0
"158",0.721649484536082,0.653674832962138,0,0.151515151515152,0.557692307692308,0.0666666666666667,1,0,0,0.0340909090909091,0.415094339622642,0,0,0.631578947368421,0.622222222222222,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"161",0.278350515463918,0.469933184855234,0,0.212121212121212,0.557692307692308,0.0666666666666667,1,0,0.338709677419355,0.0340909090909091,0.415094339622642,0,0,0.631578947368421,0.622222222222222,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
"164",0.360824742268041,0.974387527839644,0,0.0606060606060606,0.942307692307692,0.0666666666666667,0,1,0.193548387096774,0.0340909090909091,0.415094339622642,0,0,0.631578947368421,0.622222222222222,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0
"166",0.134020618556701,0.849665924276169,0,0.272727272727273,0.942307692307692,0.0666666666666667,1,0,0.306451612903226,0.0340909090909091,0.415094339622642,0,0,0.631578947368421,0.622222222222222,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
"167",0.0412371134020619,0.806236080178174,0,0,0.942307692307692,0.0666666666666667,0,0,0.145161290322581,0.0340909090909091,0.415094339622642,0,0,0.631578947368421,0.622222222222222,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0
"170",0.391752577319588,0.128062360801782,0,0.333333333333333,0.259615384615385,0.0666666666666667,1,0,0.693548387096774,0.0340909090909091,0.471698113207547,0,0,0.710526315789474,0.755555555555556,0.333333333333333,1,0,0,0,0,1,0,1,0,0,0,1,0,0
"173",0.515463917525773,0.858574610244989,0,0.0303030303030303,0.336538461538462,0.0666666666666667,1,0,0.403225806451613,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.666666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0
"175",0.597938144329897,0.586859688195991,0,0.272727272727273,0.355769230769231,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.666666666666667,0,1,0,0,0,0,0,0,1,1,0,0,0
"177",0.443298969072165,0.429844097995546,0,0.121212121212121,0.355769230769231,0.0666666666666667,0,0,0.564516129032258,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0
"178",0.443298969072165,0.418708240534521,0,0.121212121212121,0.355769230769231,0.0666666666666667,1,0,0.193548387096774,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,1,0,1,0,1,0,0
"179",0.402061855670103,0.288418708240535,0,0.363636363636364,0.182692307692308,0.0666666666666667,1,0,0.709677419354839,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0
"181",0.268041237113402,0.23162583518931,0,0.272727272727273,0.182692307692308,0.0666666666666667,0,0,0.258064516129032,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0
"182",0.268041237113402,0.221603563474388,0,0.272727272727273,0.182692307692308,0.0444444444444444,0,0,0.0967741935483871,0.0454545454545455,0.339622641509434,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0
"183",0.288659793814433,0.173719376391982,0,0.333333333333333,0.182692307692308,0.0666666666666667,1,0,0.5,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0
"188",0.77319587628866,0.661469933184855,0,0.0909090909090909,0.163461538461538,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.39622641509434,0,0,0,0.0666666666666667,1,0.333333333333333,0,1,1,0,0,0,1,0,1,0,0,0,0
"195",0.0515463917525773,0.621380846325167,1,0.151515151515152,0.653846153846154,0.0666666666666667,1,0,0.17741935483871,0.0340909090909091,0.339622641509434,0,0,0.0789473684210526,0.0666666666666667,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
"196",0.0206185567010309,0.582405345211581,1,0.0606060606060606,0.653846153846154,0.0666666666666667,0,0,0.161290322580645,0.0340909090909091,0.339622641509434,0,0,0.0789473684210526,0.0666666666666667,0.666666666666667,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"199",0.443298969072165,1,0,0.151515151515152,0.826923076923077,0.0666666666666667,1,0,0.193548387096774,0.0340909090909091,0.339622641509434,0,0,0.157894736842105,0.133333333333333,0.666666666666667,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"204",0.56701030927835,0.566815144766147,0,0.151515151515152,0.0865384615384615,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.471698113207547,0,0,0.157894736842105,0.288888888888889,0.333333333333333,1,0,1,0,0,1,1,0,0,1,1,0,0,0
"209",0.412371134020619,0.404231625835189,0,0.272727272727273,0.221153846153846,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"210",0.412371134020619,0.39977728285078,0,0.272727272727273,0.221153846153846,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
"211",0.412371134020619,0.396436525612472,0,0.272727272727273,0.221153846153846,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
"212",0.505154639175258,0.145879732739421,0,0.484848484848485,0.0384615384615385,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0
"213",0.876288659793814,0.808463251670379,0,0.212121212121212,0.125,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0
"214",0.752577319587629,0.404231625835189,0,0.242424242424242,0.346153846153846,0.0666666666666667,1,1,0.145161290322581,0.0340909090909091,0.283018867924528,0,0,0.0789473684210526,0,1,0.666666666666667,0,1,1,0,0,1,0,0,1,1,0,0,0
"215",0.56701030927835,0.389755011135857,0,0.272727272727273,0.346153846153846,0.0666666666666667,0,0,0.806451612903226,0.0340909090909091,0.283018867924528,0,0,0.0789473684210526,0,1,0.666666666666667,0,1,1,0,0,0,0,0,0,1,0,0,0
"216",0.56701030927835,0.383073496659243,0,0.272727272727273,0.346153846153846,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.283018867924528,0,0,0.0789473684210526,0,1,0.666666666666667,0,1,1,0,0,1,0,0,1,0,0,0,0
"222",0.515463917525773,0.00111358574610245,0,0.272727272727273,0.105769230769231,0.0666666666666667,1,0,0.967741935483871,0.0340909090909091,0.358490566037736,0,0,0.157894736842105,0.155555555555556,0,0.666666666666667,0,1,1,0,0,0,0,0,0,1,0,0,0
"223",0.752577319587629,0.964365256124722,0,0.242424242424242,0.375,0.0666666666666667,1,0,0.661290322580645,0.0340909090909091,0.358490566037736,0,0,0.157894736842105,0.155555555555556,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"226",0.762886597938144,0.410913140311804,0,0.272727272727273,0,0.0666666666666667,0,0,0.145161290322581,0.0340909090909091,0.30188679245283,0,0,0.236842105263158,0.155555555555556,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"227",0.814432989690722,0.209354120267261,0,0.272727272727273,0.798076923076923,0.0666666666666667,1,0,0.387096774193548,0.0340909090909091,0.30188679245283,0,0,0.236842105263158,0.155555555555556,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
"232",0.185567010309278,0.0478841870824053,0,0,0.798076923076923,0.0666666666666667,1,0,0.451612903225806,0.0340909090909091,0.30188679245283,0,0,0.236842105263158,0.155555555555556,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"233",0.185567010309278,0.0423162583518931,0,0,0.798076923076923,0.0666666666666667,1,0,0.225806451612903,0.0340909090909091,0.30188679245283,0,0,0.236842105263158,0.155555555555556,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"237",0.268041237113402,0.628062360801782,0,0.0909090909090909,0.682692307692308,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.207547169811321,0,0,0.447368421052632,0.222222222222222,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"239",0.783505154639175,0.344097995545657,0,0.272727272727273,0.153846153846154,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.207547169811321,0,0,0.447368421052632,0.222222222222222,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"240",0.731958762886598,0.33630289532294,0,0.272727272727273,0.153846153846154,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.207547169811321,0,0,0.447368421052632,0.222222222222222,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0
"241",0.731958762886598,0.292873051224944,0,0.272727272727273,0.153846153846154,0.0666666666666667,1,0,0.0645161290322581,0.0340909090909091,0.207547169811321,0,1,0.605263157894737,0.222222222222222,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0
"242",0.412371134020619,0.276169265033408,0,0.272727272727273,0.105769230769231,0.0666666666666667,1,0,0.354838709677419,0.0340909090909091,0.0754716981132075,0,1,0.631578947368421,0.222222222222222,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
"243",0.701030927835051,0.120267260579065,0,0.272727272727273,0.769230769230769,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.0188679245283019,0,0,0.710526315789474,0.222222222222222,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"248",0,0.032293986636971,1,0,0.769230769230769,0.0666666666666667,0,0,0.145161290322581,0.0340909090909091,0.0188679245283019,0,0,0.710526315789474,0.222222222222222,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
"257",0.34020618556701,0.141425389755011,0,0.272727272727273,0.259615384615385,0.0666666666666667,0,0,0.258064516129032,0.0340909090909091,0.358490566037736,0,1,0.157894736842105,0.155555555555556,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"258",0.618556701030928,0.830734966592428,0,0.212121212121212,0.0865384615384615,0.0666666666666667,1,0,0.161290322580645,0.0340909090909091,0.226415094339623,0,0,0.342105263157895,0.155555555555556,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"259",0.721649484536082,0.154788418708241,0,0.151515151515152,0.00961538461538462,0.0666666666666667,1,0,0.32258064516129,0.0340909090909091,0.169811320754717,0,0,0.421052631578947,0.155555555555556,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"263",0.680412371134021,0.457683741648107,0,0.272727272727273,0.0769230769230769,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.113207547169811,0,0,0.5,0.155555555555556,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
"270",0.88659793814433,0.644766146993318,0,0.575757575757576,0.115384615384615,0.0222222222222222,1,0,0.0483870967741935,0.0568181818181818,0.207547169811321,0,0,0.578947368421053,0.333333333333333,0.666666666666667,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"271",0.927835051546392,0.592427616926503,0,0.696969696969697,0.115384615384615,0.0666666666666667,1,0,0.790322580645161,0.0340909090909091,0.207547169811321,0,1,0.578947368421053,0.333333333333333,0.666666666666667,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"274",0.54639175257732,0.229398663697105,0,0.272727272727273,0.25,0.0666666666666667,1,0,0.193548387096774,0.0340909090909091,0.0754716981132075,0,0,0.763157894736842,0.333333333333333,0.333333333333333,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"275",0.54639175257732,0.224944320712695,0,0.272727272727273,0.25,0.0666666666666667,1,1,0.338709677419355,0.0340909090909091,0.0754716981132075,0,1,0.763157894736842,0.333333333333333,0.333333333333333,1,0,1,0,0,1,1,0,0,1,0,1,0,0
"276",0.783505154639175,0.187082405345212,0,0.272727272727273,0.144230769230769,0.0666666666666667,1,0,0.532258064516129,0.0340909090909091,0.0754716981132075,0,0,0.763157894736842,0.333333333333333,0.333333333333333,0.333333333333333,0,1,0,0,1,0,0,0,0,0,0,0,0
"278",0.742268041237113,0.161469933184855,0,0.151515151515152,0.144230769230769,0.0666666666666667,1,0,0.435483870967742,0.0340909090909091,0.0754716981132075,0,0,0.763157894736842,0.333333333333333,0.333333333333333,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"281",0.484536082474227,0.810690423162584,0,0.272727272727273,0.557692307692308,0.0666666666666667,0,0,0.661290322580645,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",0.402061855670103,0.633630289532294,0,0.363636363636364,0.557692307692308,0.0666666666666667,1,0,0.387096774193548,0.0340909090909091,0.339622641509434,0,0,0,0,1,0.666666666666667,0,0,0,0,0,1,0,0,1,0,1,0,0
"287",0.752577319587629,0.179287305122494,0,0.0606060606060606,0.298076923076923,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.39622641509434,0,0,0,0.0666666666666667,1,0.666666666666667,0,1,0,0,0,0,1,0,1,0,1,0,0
"292",0.762886597938144,0.11804008908686,0,0.272727272727273,0.442307692307692,0.0666666666666667,1,0,0.17741935483871,0.0340909090909091,0.452830188679245,0,0,0.0789473684210526,0.2,1,0.666666666666667,0,1,1,0,0,0,0,0,1,0,0,0,0
"296",0.577319587628866,0.032293986636971,0,0.575757575757576,0.442307692307692,0.0666666666666667,1,0,0.0967741935483871,0.0681818181818182,0.452830188679245,0,0,0.0789473684210526,0.2,1,0.333333333333333,0,1,1,0,0,0,0,0,1,0,0,0,0
"298",0.402061855670103,0.0144766146993318,0,0.0606060606060606,0.442307692307692,0.0666666666666667,1,0,0.306451612903226,0.0340909090909091,0.452830188679245,0,0,0.0789473684210526,0.2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
"305",0.670103092783505,0.560133630289532,0,0.181818181818182,0.240384615384615,0.0666666666666667,1,0,0.274193548387097,0.0340909090909091,0.641509433962264,0,0,0.0789473684210526,0.422222222222222,0.666666666666667,0.666666666666667,0,1,0,0,1,0,1,0,1,1,0,0,0
"307",0.948453608247423,0.762806236080178,0,0.272727272727273,0.105769230769231,0.0666666666666667,1,0,0.354838709677419,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"309",0.257731958762887,0.129175946547884,0,0.272727272727273,0.836538461538462,0.0666666666666667,1,0,0.225806451612903,0.0340909090909091,0.207547169811321,0,0,0.184210526315789,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"312",0.711340206185567,0.84075723830735,0,0.272727272727273,0.625,0.0666666666666667,1,0,0.225806451612903,0.0340909090909091,0.339622641509434,0,0,0.184210526315789,0.155555555555556,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0
"314",0.154639175257732,0.60913140311804,0,0.0303030303030303,0.625,0.0666666666666667,1,0,0.145161290322581,0.0340909090909091,0.339622641509434,0,0,0.184210526315789,0.155555555555556,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
"316",0.865979381443299,0.206013363028953,0,0.272727272727273,0.182692307692308,0.0666666666666667,0,0,0.419354838709677,0.0340909090909091,0.39622641509434,0,0,0.184210526315789,0.222222222222222,0.666666666666667,1,0,1,1,0,0,0,0,0,0,0,1,0,0
"319",0.783505154639175,0.076837416481069,0,0.333333333333333,0.182692307692308,0.0666666666666667,1,0,0.483870967741935,0.0340909090909091,0.39622641509434,0,0,0.184210526315789,0.222222222222222,0.333333333333333,1,0,1,1,0,0,0,1,0,0,0,1,0,0
"321",0.391752577319588,0.0345211581291759,0,0.0909090909090909,0.288461538461538,0.0666666666666667,1,0,0.741935483870968,0.0340909090909091,0.39622641509434,0,0,0.184210526315789,0.222222222222222,0.333333333333333,0.666666666666667,0,0,1,0,0,1,0,0,0,0,1,0,0
"322",0.391752577319588,0.0289532293986637,0,0.0909090909090909,0.288461538461538,0.0666666666666667,1,0,0.370967741935484,0.0340909090909091,0.39622641509434,0,0,0.184210526315789,0.222222222222222,0.333333333333333,0.333333333333333,0,0,1,0,0,0,1,0,1,0,1,0,0
"323",0.391752577319588,0.0211581291759465,0,0.0909090909090909,0.288461538461538,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.39622641509434,0,0,0.184210526315789,0.222222222222222,0.333333333333333,0.333333333333333,0,0,1,0,0,0,0,1,1,0,0,0,0
"330",0.515463917525773,0.302895322939866,0,0.151515151515152,0.461538461538462,0.0666666666666667,1,0,0.806451612903226,0.0340909090909091,0.792452830188679,0,1,0.184210526315789,0.688888888888889,1,0.333333333333333,0,1,0,0,1,0,1,0,0,0,1,0,0
"331",0.680412371134021,0.518930957683742,0,0.212121212121212,0.567307692307692,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"333",0.412371134020619,0.371937639198218,0,0.212121212121212,0.567307692307692,0.0666666666666667,1,0,0.32258064516129,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
"341",0.711340206185567,0.0968819599109131,0,0.121212121212121,0.153846153846154,0.0666666666666667,1,1,0.145161290322581,0.0340909090909091,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0
"342",0.711340206185567,0.0913140311804009,0,0.121212121212121,0.153846153846154,0.0666666666666667,1,0,0.870967741935484,0.0340909090909091,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0
"349",0.762886597938144,1,0,0.272727272727273,0.432692307692308,0.0666666666666667,0,0,0.0806451612903226,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"351",0.54639175257732,0.907572383073497,0,0.272727272727273,0.432692307692308,0.0666666666666667,0,0,0.387096774193548,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"355",0.350515463917526,0.638084632516704,0,0.303030303030303,0.432692307692308,0,1,0,0,0.0681818181818182,0.339622641509434,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"357",0.536082474226804,0.257238307349666,0,0.242424242424242,0.769230769230769,0.0666666666666667,0,0,0.32258064516129,0.0340909090909091,0.339622641509434,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"361",0.278350515463918,0.61358574610245,0,0.272727272727273,0.903846153846154,0.0666666666666667,0,0,0.451612903225806,0.0340909090909091,0.584905660377358,0,0,0,0.288888888888889,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"364",0.525773195876289,0.240534521158129,0,0.181818181818182,0.259615384615385,0.0666666666666667,0,0,0.112903225806452,0.0340909090909091,0.716981132075472,0,0,0,0.444444444444444,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
"365",0.525773195876289,0.236080178173719,0,0.181818181818182,0.259615384615385,0.0666666666666667,1,0,0.290322580645161,0.0340909090909091,0.716981132075472,0,0,0,0.444444444444444,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0
"369",0.0618556701030928,0.0679287305122494,0,0.151515151515152,0.557692307692308,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.716981132075472,0,0,0,0.444444444444444,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
"371",0.443298969072165,0.0189309576837416,0,0.272727272727273,0.221153846153846,0.0666666666666667,1,0,0.741935483870968,0.0340909090909091,0.773584905660377,0,0,0,0.511111111111111,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0
"372",0.443298969072165,0.0133630289532294,0,0.272727272727273,0.221153846153846,0.0666666666666667,1,0,0.306451612903226,0.0340909090909091,0.773584905660377,0,0,0,0.511111111111111,0,0.333333333333333,0,0,1,0,0,1,0,0,1,0,0,0,0
"373",0.54639175257732,0.0044543429844098,0,0.575757575757576,0.221153846153846,0.0666666666666667,1,0,0.806451612903226,0.0340909090909091,0.773584905660377,0,0,0,0.511111111111111,0,0.333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0
"379",0.43298969072165,0.0701559020044543,0,0.272727272727273,0.384615384615385,0.0666666666666667,1,0,0.516129032258065,0.0340909090909091,0.716981132075472,0,0,0.0789473684210526,0.511111111111111,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"381",1,0.337416481069042,0,0.303030303030303,0.0961538461538462,0.0666666666666667,1,0,0.354838709677419,0.0340909090909091,0.566037735849057,0,0,0.289473684210526,0.511111111111111,0.666666666666667,1,0,1,0,0,1,0,1,0,1,0,1,0,0
"385",0.731958762886598,0.144766146993318,0,0.272727272727273,0.25,0.0666666666666667,0,0,0.564516129032258,0.0340909090909091,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"386",0.65979381443299,0.0679287305122494,0,0.575757575757576,0.25,0.0666666666666667,1,0,1,0.0340909090909091,0.415094339622642,0,0,0.0789473684210526,0.155555555555556,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"393",0.680412371134021,0.05456570155902,0,0.272727272727273,0.653846153846154,0.0666666666666667,1,0,0.258064516129032,0.0340909090909091,0.679245283018868,0,0,0.0789473684210526,0.466666666666667,1,0.333333333333333,0,1,1,0,0,0,0,0,1,1,0,0,0
"397",0.216494845360825,0.0155902004454343,0,0.121212121212121,0.653846153846154,0.0666666666666667,1,0,0.209677419354839,0.0340909090909091,0.679245283018868,0,0,0.0789473684210526,0.466666666666667,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"398",0.216494845360825,0.0111358574610245,0,0.121212121212121,0.653846153846154,0.0666666666666667,1,0,0.403225806451613,0.0340909090909091,0.679245283018868,0,0,0.0789473684210526,0.466666666666667,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"399",0.855670103092783,0.947661469933185,0,0.272727272727273,0.913461538461538,0.0666666666666667,0,0,0.580645161290323,0.0340909090909091,0.735849056603774,0,0,0.0789473684210526,0.533333333333333,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
